Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
340	4	1.04207	0.947465	1.49147	0.991572	0	0.0034705	0.00495786	0.754923
350	3	1.04104	0.944401	1.47524	0.988631	0	0.00346021	0.00790905	0.749892
360	4	1.0538	0.943396	1.49541	0.98668	0	0.00098668	0.0123335	0.74678
370	6	1.07548	0.941356	1.50524	0.989609	0	0.00148441	0.00890648	0.750532
380	5	1.1032	0.94004	1.50859	0.994036	0	0	0.00596421	0.74066
390	4	1.0896	0.937637	1.52124	0.987654	0	0.00345679	0.00888889	0.749091
400	3	1.15115	0.936372	1.5832	0.985707	0	0.00197141	0.0123213	0.748237
410	4	1.18506	0.935189	1.61907	0.98912	0	0.0024728	0.00840752	0.74359
420	4	1.20302	0.934045	1.62057	0.990099	0	0.0019802	0.00792079	0.746582
430	5	1.18698	0.930212	1.58396	0.98912	0	0.00296736	0.00791296	0.745371
440	5	1.25014	0.928202	1.63314	0.99108	0	0.00148662	0.0074331	0.740177
450	5	1.2012	0.92356	1.60947	0.985222	0	0.00492611	0.00985222	0.733388
460	4	1.16116	0.919392	1.60086	0.991572	0	0.00247893	0.00594943	0.729286
470	4	1.14797	0.915142	1.58479	0.987167	0	0.00246792	0.0103653	0.726702
480	7	1.167	0.910735	1.57155	0.983284	0	0.000983284	0.0157325	0.732706
490	4	1.20539	0.909705	1.59504	0.988631	0	0.00148295	0.00988631	0.726735
500	4	1.32155	0.910612	1.68911	0.988142	0	0.00296443	0.00889328	0.723234
510	5	1.33848	0.910321	1.76682	0.982801	0	0.0034398	0.0137592	0.735799
520	6	1.32036	0.906956	1.79348	0.985222	0	0.00344828	0.01133	0.721696
530	5	1.41386	0.906017	1.77548	0.980873	0	0.00441393	0.0147131	0.720302
540	7	1.43529	0.903208	1.76937	0.984252	0	0.0019685	0.0137795	0.727011
550	8	1.57446	0.904791	1.84837	0.983768	0	0.00196754	0.0142646	0.731813
560	10	1.54141	0.899408	1.83608	0.98668	0	0.00197336	0.0113468	0.722391
570	8	1.76312	0.903649	1.93818	0.985222	0	0.00147783	0.0133005	0.722089
580	8	1.92786	0.90538	1.9944	0.980873	0	0.0053948	0.0137322	0.724856
590	9	2.03499	0.907758	2.03363	0.987654	0	0.000987654	0.011358	0.730975
600	8	2.24858	0.910523	2.16085	0.987167	0	0.0029615	0.00987167	0.716894
610	8	2.17445	0.907573	2.02839	0.985222	0	0.00147783	0.0133005	0.722821
620	9	2.28544	0.911077	2.12637	0.985707	0	0.00394283	0.0103499	0.729206
630	9	2.45787	0.911456	2.18131	0.986193	0	0.00147929	0.0123274	0.734625
640	7	2.66703	0.912279	2.16493	0.987654	0	0.000987654	0.011358	0.720254
650	9	3.08656	0.919473	2.27736	0.984252	0	0.00246063	0.0132874	0.733481
660	9	3.19699	0.918462	2.29545	0.990099	0	0.00247525	0.00742574	0.737365
670	8	3.42281	0.919232	2.22018	0.987654	0	0.00148148	0.0108642	0.738204
680	9	3.40054	0.918065	2.31677	0.982318	0	0.00442043	0.0132613	0.729713
690	6	3.30999	0.921313	2.19553	0.990099	0	0.00247525	0.00742574	0.728023
700	8	2.95356	0.918939	2.15702	0.988142	0	0.00148221	0.0103755	0.730708
710	6	3.15765	0.913411	2.26382	0.985222	0	0.00394089	0.0108374	0.724296
720	10	3.10608	0.910745	2.21018	0.986193	0	0.00147929	0.0123274	0.731539
730	7	3.01779	0.910591	2.59847	0.988142	0	0.00148221	0.0103755	0.73005
740	9	2.97024	0.911528	2.13131	0.985707	0	0.00295712	0.0113356	0.718306
750	7	2.8543	0.911632	2.16036	0.987654	0	0.00246914	0.00987654	0.725287
760	5	2.66869	0.90437	2.32971	0.98668	0	0.00197336	0.0113468	0.71775
770	6	3.15268	0.903954	2.19764	0.983768	0	0.00147565	0.0147565	0.723435
780	5	3.19707	0.90073	2.29205	0.987654	0	0.00148148	0.0108642	0.726062
790	5	3.20901	0.895374	2.20815	0.985222	0	0.00295567	0.0118227	0.716662
800	5	3.1658	0.894733	2.24433	0.98912	0	0.00296736	0.00791296	0.726483
810	6	2.97938	0.88545	2.40146	0.988631	0	0.00148295	0.00988631	0.715083
820	8	3.05917	0.889006	2.24656	0.98668	0	0.00148002	0.0118402	0.719319
830	6	3.12312	0.894545	2.12873	0.984252	0	0.00442913	0.0113189	0.718245
840	4	2.79255	0.889877	2.26602	0.98668	0	0.0024667	0.0108535	0.711417
850	4	2.70733	0.894873	2.11286	0.988631	0	0.00197726	0.00939199	0.726823
860	5	2.64718	0.893384	2.1064	0.98668	0	0.0024667	0.0108535	0.719204
870	4	2.57346	0.893458	2.05507	0.983284	0	0.00245821	0.0142576	0.711411
880	4	2.61706	0.889803	2.15139	0.985707	0	0.00246427	0.0118285	0.716058
890	4	2.60164	0.8838	2.12977	0.98912	0	0.0024728	0.00840752	0.719642
900	6	2.68362	0.886491	2.17486	0.984252	0	0.00393701	0.011811	0.72159
910	6	2.79498	0.888753	2.16463	0.98912	0	0.00346192	0.0074184	0.713692
920	6	2.52575	0.879805	2.08868	0.982801	0	0.0014742	0.0157248	0.712366
930	5	2.56138	0.877256	2.21567	0.978474	0	0.00440313	0.0171233	0.704495
940	5	2.73561	0.876029	2.13005	0.986193	0	0.00295858	0.0108481	0.705285
950	4	2.88882	0.87316	2.11844	0.982318	0	0.00294695	0.0147348	0.702601
960	5	2.88236	0.878077	2.08729	0.985707	0	0.00344998	0.0108428	0.714809
970	4	3.10636	0.87977	2.1336	0.98668	0	0.0024667	0.0108535	0.711779
980	4	2.88544	0.877941	2.13473	0.984252	0	0.000492126	0.0152559	0.720949
990	4	2.87131	0.878095	2.12526	0.985222	0	0.00295567	0.0118227	0.709776
1000	7	2.80677	0.871682	2.21053	0.984737	0	0.00246184	0.0128016	0.710626
1010	6	2.633	0.864938	2.49426	0.984252	0	0.00246063	0.0132874	0.7065
1020	5	2.80753	0.864695	2.50077	0.983284	0	0.00294985	0.013766	0.708666
1030	5	2.99548	0.866073	2.16536	0.98668	0	0.00197336	0.0113468	0.696688
1040	6	3.22608	0.874916	2.12592	0.986193	0	0.00197239	0.0118343	0.71261
1050	6	3.04628	0.872845	2.1293	0.982318	0	0.0024558	0.0152259	0.709951
1060	6	2.49913	0.875263	2.07661	0.982318	0	0.00196464	0.0157171	0.710163
1070	5	2.27331	0.86758	1.97133	0.983284	0	0.00196657	0.0147493	0.705538
1080	5	2.34991	0.86612	2.08265	0.985222	0	0.00246305	0.0123153	0.704864
1090	4	2.2421	0.863984	2.12377	0.979912	0	0.00244978	0.0176384	0.698057
1100	3	2.23411	0.856495	2.15142	0.989609	0	0.00247402	0.00791687	0.693887
1110	3	2.53759	0.860572	2.02008	0.981836	0	0.00392734	0.0142366	0.699812
1120	4	2.7465	0.860983	2.1027	0.985707	0	0.00344998	0.0108428	0.709601
1130	3	2.80526	0.863015	2.04526	0.980873	0	0.00441393	0.0147131	0.707612
1140	3	2.67119	0.864545	2.02514	0.984737	0	0.00246184	0.0128016	0.706129
1150	3	2.74024	0.864128	2.05359	0.983284	0	0.00196657	0.0147493	0.703506
1160	4	2.59829	0.866264	2.04929	0.988142	0	0.00247036	0.00938735	0.702884
1170	5	2.63612	0.864876	2.00632	0.982318	0	0.00294695	0.0147348	0.704331
1180	4	2.62668	0.867271	2.00606	0.987654	0	0.00148148	0.0108642	0.707545
1190	5	2.62282	0.869091	2.06759	0.984737	0	0.00295421	0.0123092	0.708425
1200	4	2.63398	0.869345	2.00915	0.987167	0	0.000987167	0.011846	0.714104
1210	4	2.51567	0.873629	2.02242	0.982318	0	0.00294695	0.0147348	0.714711
1220	4	2.47577	0.872567	2.04966	0.990099	0	0.00148515	0.00841584	0.714913
1230	4	2.49077	0.870232	2.0459	0.985707	0	0.00197141	0.0123213	0.709278
1240	4	2.45895	0.866281	2.04419	0.982801	0	0.002457	0.014742	0.704821
1250	4	2.39311	0.868787	2.03095	0.984252	0	0.0019685	0.0137795	0.715775
1260	5	2.41739	0.869923	1.99168	0.987167	0	0.00148075	0.0113524	0.716641
1270	5	2.41268	0.866016	2.02718	0.983284	0	0.00294985	0.013766	0.695981
1280	5	2.42007	0.877438	2.03229	0.984737	0	0.00541605	0.00984737	0.71492
1290	5	2.49117	0.873964	2.02773	0.983768	0	0.00196754	0.0142646	0.711078
1300	6	2.53038	0.871932	2.06985	0.985707	0	0.00197141	0.0123213	0.71169
1310	6	2.54675	0.87415	2.05588	0.982801	0	0.0029484	0.0142506	0.715402
1320	6	2.47493	0.87249	2.05332	0.985222	0	0.00197044	0.0128079	0.713379
1330	6	2.39471	0.875936	1.99847	0.990099	0	0.0029703	0.00693069	0.712927
1340	5	2.44803	0.876529	2.04218	0.985222	0	0.00246305	0.0123153	0.715181
1350	4	2.34342	0.879354	2.05246	0.984252	0	0.0019685	0.0137795	0.714062
1360	3	2.22463	0.882628	2.08332	0.984737	0	0.00196947	0.0132939	0.717188
1370	4	2.21725	0.881758	2.04417	0.984737	0	0.00196947	0.0132939	0.720009
1380	3	2.04127	0.872943	1.93548	0.984737	0	0.0014771	0.0137863	0.719189
1390	3	2.12671	0.868293	2.01162	0.98668	0	0.00197336	0.0113468	0.708331
1400	5	2.18277	0.868203	2.20156	0.984737	0	0.00295421	0.0123092	0.71866
1410	3	2.29774	0.867232	2.08481	0.981836	0	0.00392734	0.0142366	0.718759
1420	3	2.26777	0.862579	2.0004	0.984737	0	0.00196947	0.0132939	0.713462
1430	5	2.30326	0.856673	2.03646	0.980392	0	0.00147059	0.0181373	0.707857
1440	4	2.29964	0.856342	2.21378	0.983284	0	0.00344149	0.0132743	0.709994
1450	4	2.29654	0.854052	1.96479	0.988142	0	0.00395257	0.00790514	0.700839
1460	7	2.47858	0.859137	2.0651	0.988631	0	0.00148295	0.00988631	0.70396
1470	7	2.58828	0.858779	2.19246	0.984737	0	0.00246184	0.0128016	0.71676
1480	7	2.57798	0.855369	2.05896	0.982801	0	0.0004914	0.0167076	0.707714
1490	6	2.49157	0.852818	2.01629	0.980873	0	0.00196175	0.0171653	0.711098
1500	6	2.59935	0.853869	2.08387	0.981354	0	0.00196271	0.016683	0.711345
1510	6	2.4095	0.855345	2.06844	0.978474	0	0.00391389	0.0176125	0.710768
1520	6	2.47532	0.854085	2.06806	0.984252	0	0.00344488	0.0123031	0.711468
1530	5	2.48115	0.855185	2.06426	0.983768	0	0.00245942	0.0137727	0.705565
1540	5	2.69445	0.854343	2.23359	0.982801	0	0.0029484	0.0142506	0.7129
1550	6	2.57375	0.846613	2.12271	0.986193	0	0.00246548	0.0113412	0.69618
1560	8	2.52993	0.845178	2.0287	0.987167	0	0.00246792	0.0103653	0.708478
1570	8	2.61727	0.848123	2.03117	0.985222	0	0.00246305	0.0123153	0.701356
1580	7	2.81677	0.845817	2.09939	0.985707	0	0.00246427	0.0118285	0.701394
1590	6	2.69568	0.845399	2.02982	0.982801	0	0.0014742	0.0157248	0.705207
1600	6	2.43569	0.845137	1.97411	0.983768	0	0.00245942	0.0137727	0.703556
1610	6	2.66513	0.848515	2.0408	0.985707	0	0.00147856	0.0128142	0.7008
1620	6	2.69129	0.847724	2.05463	0.981354	0	0.00294406	0.0157017	0.705237
1630	7	2.78874	0.845171	2.03494	0.980392	0	0.00392157	0.0156863	0.704915
1640	6	2.94818	0.840123	2.06304	0.982801	0	0.0029484	0.0142506	0.705152
1650	6	2.95808	0.842092	2.06398	0.986193	0	0.00197239	0.0118343	0.699138
1660	5	2.8715	0.842574	2.08057	0.983284	0	0.00344149	0.0132743	0.709288
1670	7	2.79882	0.838494	2.06929	0.979912	0	0.00342969	0.0166585	0.695897
1680	7	2.49416	0.831982	1.94671	0.983284	0	0.00393314	0.0127827	0.700259
1690	6	2.7669	0.839366	2.03877	0.982318	0	0.00294695	0.0147348	0.69523
1700	8	2.74741	0.837346	2.00893	0.985222	0	0.00147783	0.0133005	0.689581
1710	7	2.35748	0.833928	1.96488	0.982801	0	0.0029484	0.0142506	0.701618
1720	7	2.4422	0.830678	2.10632	0.982318	0	0.00343811	0.0142436	0.695767
1730	7	2.3749	0.834055	1.99372	0.984737	0	0.00344658	0.0118168	0.688482
1740	6	2.43743	0.827859	1.97183	0.988142	0	0.00197628	0.00988142	0.68583
1750	5	2.29315	0.82197	2.06296	0.981836	0	0.00147275	0.0166912	0.697494
1760	4	2.29791	0.820678	2.21623	0.982801	0	0.0019656	0.0152334	0.687923
1770	4	2.27044	0.82215	1.93918	0.98668	0	0.00197336	0.0113468	0.686333
1780	5	2.66355	0.827673	2.0479	0.984252	0	0.0019685	0.0137795	0.691939
1790	4	2.74598	0.832038	2.20608	0.978474	0	0.00440313	0.0171233	0.688158
1800	5	2.55041	0.826619	1.96971	0.983284	0	0.000983284	0.0157325	0.690632
1810	4	2.51941	0.829233	1.97512	0.985222	0	0.00344828	0.01133	0.696877
1820	4	2.46037	0.825893	2.02436	0.980873	0	0.00147131	0.0176557	0.695104
1830	4	2.71658	0.834193	2.06035	0.983284	0	0.00344149	0.0132743	0.708682
1840	4	2.56981	0.830306	2.0041	0.978953	0	0.00489476	0.0161527	0.695083
1850	4	2.70809	0.827692	2.0215	0.978953	0	0.00636319	0.0146843	0.693095
1860	5	2.62594	0.824434	2.24026	0.987167	0	0.00148075	0.0113524	0.693861
1870	4	2.57899	0.832747	2.20983	0.987167	0	0.000493583	0.0123396	0.691717
1880	6	2.49936	0.832235	2.19008	0.98668	0	0.0024667	0.0108535	0.698902
1890	4	2.51952	0.846494	2.25152	0.981836	0	0.00441826	0.0137457	0.699451
1900	5	2.55203	0.843705	2.19078	0.984252	0	0.0019685	0.0137795	0.697636
1910	4	2.73085	0.848848	2.24703	0.981836	0	0.00392734	0.0142366	0.697246
1920	4	2.57688	0.844389	2.18292	0.984252	0	0.000984252	0.0147638	0.703182
1930	4	2.39188	0.848858	2.17503	0.984252	0	0.0019685	0.0137795	0.697437
1940	4	2.61809	0.844252	2.22379	0.979912	0	0.00685938	0.0132288	0.70291
1950	4	2.61198	0.851209	2.24703	0.981836	0	0.00245459	0.0157094	0.70083
1960	5	2.46101	0.858955	2.22208	0.984252	0	0.00295276	0.0127953	0.709213
1970	5	2.43715	0.870177	2.2611	0.984252	0	0.00246063	0.0132874	0.709787
1980	4	2.56957	0.869483	2.27395	0.989609	0	0	0.0103909	0.710793
1990	3	2.63715	0.862185	2.4142	0.985707	0	0.00344998	0.0108428	0.706589
2000	5	2.74212	0.860515	2.68441	0.984737	0	0.00393895	0.0113245	0.708588
2010	3	2.5934	0.863978	2.45959	0.982801	0	0.0019656	0.0152334	0.70847
2020	3	2.56016	0.860401	2.43219	0.983768	0	0.00245942	0.0137727	0.703813
2030	4	2.72608	0.849731	2.90349	0.986193	0	0.00246548	0.0113412	0.695296
2040	4	2.89801	0.855952	2.49512	0.982801	0	0.0029484	0.0142506	0.702527
2050	3	2.83773	0.857359	2.87007	0.985222	0	0.00295567	0.0118227	0.70687
2060	5	2.85582	0.849403	2.48232	0.983284	0	0.00442478	0.0122911	0.699269
2070	5	2.85845	0.83915	2.54362	0.982801	0	0.0019656	0.0152334	0.705979
2080	4	2.73196	0.829916	1.98659	0.985707	0	0.00443568	0.00985707	0.698234
2090	3	2.55077	0.830252	2.51214	0.981836	0	0.00147275	0.0166912	0.693182
2100	3	2.54012	0.83493	2.45558	0.982318	0	0.00294695	0.0147348	0.690486
2110	5	2.54328	0.835212	2.00488	0.985707	0	0.00344998	0.0108428	0.696493
2120	5	2.47427	0.831593	2.01828	0.98912	0	0.00098912	0.0098912	0.696451
2130	7	2.27743	0.825089	1.99416	0.981836	0	0.00343643	0.0147275	0.68323
2140	7	2.39266	0.823816	1.98648	0.981836	0	0.00392734	0.0142366	0.688594
2150	7	2.23489	0.825266	1.94314	0.983768	0	0.00196754	0.0142646	0.6863
2160	5	2.03103	0.816065	1.9634	0.983284	0	0.00147493	0.0152409	0.677095
